"","X","Y","time","velocity","fuel"
"46",144.2232473474,-37.3958009016,474,2.22111840407242,66.6483155872125
"47",144.2232954595,-37.3957548011,486,2.05412138567046,66.6474787229442
"48",144.2233499419,-37.3957398813,497,1.08430838055159,66.6469164889691
"49",144.2233532947,-37.3957020789,511,0.0524352945115398,66.6468951264417
"50",144.2233541328,-37.3957009055,522,0.955769999009288,66.6465765364421
"51",144.223365197,-37.3957193457,531,0.662609939412858,66.6462084198091
"52",144.2233529594,-37.3956977203,546,1.04608138336709,66.6456660072399
"53",144.2233235389,-37.3957195133,560,0.772596725217721,66.6453226309176
"54",144.2233429011,-37.3957322538,572,1.81373054982169,66.6447180540677
"55",144.2233195156,-37.3957656976,581,1.92375054315227,66.6442193039268
"56",144.2232864909,-37.3957591597,588,1.96808925634306,66.6438548429534
"57",144.2232630216,-37.3957517836,593,13.9859034304148,66.6428188501067
"58",144.2231943738,-37.3957651109,595,8.58222724870901,66.6415474090329
"59",144.2231094651,-37.3957775999,599,7.58853932629038,66.638736838912
"60",144.2229247279,-37.3958207667,609,7.09433333971867,66.6363720611321
"61",144.2227713391,-37.3958649393,618,7.50745748443686,66.6344256832658
"62",144.2226434313,-37.3958949465,625,6.61367075444078,66.6322211263476
"63",144.2224999331,-37.3959343415,634,6.34415528759996,66.6315162202046
"64",144.2224528268,-37.395941047,637,4.46741546134051,66.6301925415494
"65",144.2223880347,-37.3958795238,645,4.19149680137357,66.6300373009271
"66",144.222387867,-37.3958690464,646,3.08238223100731,66.6298089763174
"67",144.2223824188,-37.3958546296,648,3.17053209490355,66.6295741220881
"68",144.2223818321,-37.3958387878,650,6.78607892051878,66.6275634320376
"69",144.2223499808,-37.3957068566,658,8.61683580803722,66.6256485796358
"70",144.2223053053,-37.3955855705,664,7.56606965092207,66.6231265564188
"71",144.2222635634,-37.3954205308,673,4.44596555156932,66.6219738986833
"72",144.2222815845,-37.3953448422,680,4.55763299446463,66.6207922901291
"73",144.2222569417,-37.395268986,687,5.41985267395408,66.6199893489922
"74",144.2222467158,-37.3952157609,691,6.2377310674895,66.6174480511499
"75",144.2222046386,-37.395049464,702,5.56179190343271,66.6155941205155
"76",144.2221706919,-37.394929016,711,5.72478791703597,66.6132617995122
"77",144.2221334763,-37.3947760463,722,5.5418130081223,66.610593519175
"78",144.2221383378,-37.394596003,735,5.94694537035791,66.6086112040515
"79",144.2221843544,-37.3944703583,744,6.35839998438515,66.6074337225729
"80",144.222224839,-37.3944019619,749,7.57273439778249,66.6054704210624
"81",144.2223361507,-37.3943300452,756,7.04406992422029,66.6052095295837
"82",144.2223511543,-37.3943208251,757,6.39252754810905,66.6049727693042
"83",144.2223651521,-37.3943131138,758,5.83518712237911,66.6047566512626
"84",144.2223751266,-37.3943024687,759,4.59404609498102,66.6033954524196
"85",144.2224522401,-37.3942525126,767,3.36304937627842,66.6025235507295
"86",144.2225094046,-37.3942385148,774,9.311456606757,66.6011440756767
"87",144.2226021923,-37.39424631,778,11.2230462125751,66.5982343970289
"88",144.2227959819,-37.3942143749,785,8.62067194895473,66.5959994080051
"89",144.2229463533,-37.3942022212,792,8.46975154814415,66.5944309354962
"90",144.2230522167,-37.3942008801,797,3.66831654053391,66.5937516176184
"91",144.2230947968,-37.3941838648,802,4.7803355538565,66.5925122713637
"92",144.2231782805,-37.3941785004,809,5.63178656377944,66.5912607632384
"93",144.2232611775,-37.3941947613,815,10.2988752713618,66.5908793234135
"94",144.2232858203,-37.3941873014,816,10.9413113393929,66.5904740896602
"95",144.2233126424,-37.394181937,817,12.3150580691644,66.5900179763984
"96",144.2233433202,-37.3941793386,818,9.48619360336252,66.5896666358945
"97",144.2233669572,-37.3941774108,819,7.00275228695021,66.5894072746987
"98",144.2233843915,-37.3941790033,820,7.54491217257893,66.5891278335072
"99",144.2234032508,-37.3941793386,821,8.88505292243568,66.588798757473
"100",144.2234254628,-37.394179171,822,9.35252711211276,66.58845236758
"101",144.2234487645,-37.3941772431,823,9.32490858749698,66.5881070005952
"102",144.2234719824,-37.3941751476,824,9.0642361653247,66.5877712881447
"103",144.2234945297,-37.3941728845,825,8.65103944237422,66.5874508792764
"104",144.2235160712,-37.3941748124,826,9.36135521157407,66.5871041624168
"105",144.2235393729,-37.3941769917,827,8.32456952564098,66.5867958450269
"106",144.22356016,-37.3941759858,828,8.97749705172725,66.5844683457913
"107",144.2237144709,-37.3941464815,835,10.6975514632374,66.5812987009133
"108",144.223922845,-37.3940979503,843,8.96197286821836,66.5786433015449
"109",144.2241005413,-37.394074481,851,7.81628678484138,66.5763273647198
"110",144.2242568638,-37.3940734752,859,5.24057205802988,66.5749686978899
"111",144.224348478,-37.3940692842,866,4.74473368837402,66.5733871199938
"112",144.22445409,-37.3940848745,875,7.35532758143399,66.5722974418336
"113",144.224527264,-37.3940923344,879,7.93641306009237,66.5720035006091
"114",144.22454671,-37.3940883949,880,6.84966389293615,66.5717498093538
"115",144.2245637253,-37.3940864671,881,8.86860690629396,66.5701074747416
"116",144.2246741988,-37.394077247,886,8.5308222002,66.5675798237193
"117",144.2248446867,-37.3940706253,894,5.12261884630951,66.5660620107278
"118",144.2249461077,-37.394085126,902,5.57010549574636,66.5652368099136
"119",144.2250012606,-37.3940929212,906,5.88887441049678,66.5650187034539
"120",144.225015929,-37.3940916639,907,6.20541689527171,66.5647888731986
"121",144.2250313517,-37.3940933403,908,5.32724074561508,66.5632104314962
"122",144.2251367122,-37.3941091821,916,5.03586536108767,66.561718323241
"123",144.2252371274,-37.3941169772,924,7.19952913033714,66.5593184801976
"124",144.225396635,-37.3941452242,933,9.61100860967261,66.556114810661
"125",144.2256048415,-37.3942036461,942,9.00159490214444,66.5534476714308
"126",144.2257813644,-37.3942390177,950,7.63625685004678,66.5509022524808
"127",144.2259474937,-37.3942828551,959,6.93326982839697,66.5485911625379
"128",144.2261032294,-37.3942919075,968,6.58615718157416,66.5463957768108
"129",144.2262500804,-37.3943117727,977,6.74388995675114,66.5436482660876
"130",144.2264354881,-37.3943074979,988,7.17054417502442,66.5415236604061
"131",144.2265455425,-37.3942155484,996,6.52198878442166,66.5395912192848
"132",144.2266516574,-37.3941396922,1004,6.64361556775639,66.5371306209264
"133",144.2267980054,-37.3940611538,1014,6.11409215911115,66.5350925902067
"134",144.226917699,-37.3939933442,1023,6.00009710262879,66.5333147836578
"135",144.2270224728,-37.3939348385,1031,8.08952834401721,66.5306182742098
"136",144.2271839082,-37.393850768,1040,6.01059137829263,66.5286147437503
"137",144.2273015901,-37.3937841319,1049,6.60106821063888,66.5264143876801
"138",144.2274390534,-37.3937278893,1058,6.8535323195138,66.5241298769069
"139",144.2275826354,-37.3936716467,1067,8.03075666490057,66.5229401351788
"140",144.2276611738,-37.3936548829,1071,9.19048762417064,66.5225997467483
"141",144.2276839726,-37.3936520331,1072,8.09923602663523,66.5222997750436
"142",144.2277035862,-37.3936570622,1073,7.47715619396965,66.5211920482001
"143",144.2277777661,-37.3936664499,1077,4.79797779411385,66.5199481280312
"144",144.2278615013,-37.3936726525,1084,7.18352967376356,66.5188839014129
"145",144.2279333342,-37.3936732393,1088,8.33685738407739,66.5164137214472
"146",144.2280993797,-37.393658068,1096,6.792857689535,66.5161621341254
"147",144.2281144671,-37.3936502729,1097,4.89468691623834,66.5159808494248
"148",144.2281251121,-37.3936442379,1098,6.54030915455439,66.5157386157524
"149",144.2281399481,-37.3936373647,1099,6.71390565366183,66.5154899525801
"150",144.2281538621,-37.393627977,1100,4.66424824053923,66.5141079531014
"151",144.2282070871,-37.3935513664,1108,6.89033642616527,66.5123215695835
"152",144.2282515951,-37.3934393004,1115,7.26429986181791,66.5115144251544
"153",144.2282646708,-37.3933864105,1118,5.3057664638797,66.5101388560712
"154",144.2283108551,-37.3933058605,1125,4.30304008557565,66.5085451375209
"155",144.2283650022,-37.3932129052,1135,6.0204352578848,66.5065383257683
"156",144.2283828557,-37.3930786271,1144,6.26974821712689,66.5063061128714
"157",144.2283888068,-37.3930641264,1145,5.28703888742321,66.5047395828307
"158",144.2284395173,-37.3929713387,1153,5.45313632505955,66.5029218707223
"159",144.2285126913,-37.3928728513,1162,7.54222706854234,66.5006871367761
"160",144.2285663355,-37.3927318677,1170,6.01319365921338,66.4989054497659
"161",144.2286241706,-37.3926264234,1178,6.22388688335759,66.4968308208048
"162",144.2286923993,-37.3925041314,1187,5.45449139287411,66.4962247662056
"163",144.2287115939,-37.3924680054,1190,7.00348423512759,66.4959653779006
"164",144.2287197243,-37.3924524989,1191,6.1947317099855,66.4957359433928
"165",144.2287295312,-37.3924405128,1192,4.80698540974124,66.4943116514196
"166",144.2287704349,-37.3923535086,1200,8.09750603622432,66.4934119285267
"167",144.2287904676,-37.3922961764,1203,5.34125162226988,66.4922249837217
"168",144.2288275994,-37.3922251817,1209,4.83307295714151,66.491150967509
"169",144.2288601212,-37.3921603896,1215,6.55575919597031,66.4909081616129
"170",144.2288632225,-37.3921442963,1216,5.0973360207607,66.4893978398289
"171",144.2288964149,-37.3920479044,1224,6.49848310908008,66.4865096251138
"172",144.2289569322,-37.3918625806,1236,6.16950754147242,66.4849101231586
"173",144.2289957404,-37.3917618301,1243,5.88645591389116,66.4842560725015
"174",144.2290108278,-37.3917203397,1246,7.87730625285639,66.4839643204181
"175",144.2290259153,-37.391707683,1247,5.44449475908248,66.483762672464
"176",144.2290316988,-37.3916953616,1248,5.34185825513637,66.4817842064436
"177",144.2290571798,-37.3915642686,1258,4.43968628222969,66.4806331766667
"178",144.2290673219,-37.3914872389,1265,4.25803965117212,66.4796869456331
"179",144.2290675733,-37.3914233688,1271,5.29166118378416,66.4789029958282
"180",144.2290824093,-37.3913725745,1275,6.16342543113586,66.4786747208122
"181",144.2290895339,-37.391358912,1276,5.97441857608626,66.4784534460501
"182",144.2290973291,-37.3913461715,1277,5.46683211888781,66.4764286934135
"183",144.2291526496,-37.3912211973,1287,5.62475281742344,66.4760120450566
"184",144.2291645519,-37.3911957163,1289,6.6689652272221,66.4757650463445
"185",144.2291697487,-37.3911798745,1290,6.41278511619435,66.4755275357847
"186",144.2291756161,-37.3911649548,1291,3.46652131183214,66.4746288080371
"187",144.2292129993,-37.3911171779,1298,0.34274917353263,66.4745145583126
"188",144.2292130832,-37.3911248893,1307,0.36105202758524,66.4743674630421
"189",144.2292033602,-37.3911228776,1318,3.53796487954694,66.4739743558333
"190",144.2291768733,-37.391121285,1321,0.47315714839671,66.473588820379
"191",144.2291548289,-37.3911351152,1343,0.50745550177458,66.4732881060076
"192",144.2291540746,-37.3911553994,1359,3.00636135120013,66.4723973322739
"193",144.2292099819,-37.3911332712,1367,1.6377109752489,66.4719120845776
"194",144.2292401567,-37.3911205307,1375,0.503177320522086,66.4717443588041
"195",144.229250215,-37.3911153339,1384,1.19291493083025,66.4713025384593
"196",144.2292791326,-37.3911226261,1394,1.25267862985937,66.4708385834112
"197",144.2292673141,-37.3910936248,1404,0.846880478254221,66.4704935580312
"198",144.2292853352,-37.3910788726,1415,0.813814585483856,66.4699811562551
"199",144.2293191981,-37.3910718318,1432,1.39865654216234,66.4695667395019
"200",144.2293145042,-37.3910442553,1440,1.15075086770531,66.4693110170868
"201",144.2292979918,-37.3910392262,1446,0.17666432309579,66.4692521289791
"202",144.2292950582,-37.3910419084,1455,3.88809573671009,66.4682441041585
"203",144.2293212935,-37.390979128,1462,5.82891194637564,66.4663011335097
"204",144.2293705791,-37.3908575904,1471,5.76371198292108,66.4643798961821
"205",144.2294232175,-37.3907390703,1480,5.75511297260596,66.4624615251912
"206",144.2294903565,-37.3906283453,1489,5.49871506610311,66.4610359323963
"207",144.2295427434,-37.3905476276,1496,4.41336689246394,66.460218642231
"208",144.2295537237,-37.3904935643,1501,4.8910269464418,66.4600374930849
"209",144.2295571603,-37.3904818296,1502,5.00468338682759,66.4598521344409
"210",144.2295612674,-37.3904700112,1503,5.19627390844037,66.4596596798517
"211",144.2295651231,-37.3904576059,1504,5.87115925309067,66.459442229509
"212",144.2295704875,-37.3904439434,1505,6.10995308165337,66.4574055784818
"213",144.2295944598,-37.3903085757,1514,4.9963738059601,66.4561102223099
"214",144.2296383809,-37.3902329709,1521,5.57513387936382,66.4540453579101
"215",144.2296917737,-37.3901042249,1531,4.93727898094247,66.4523995982498
"216",144.229733767,-37.390001379,1540,5.98074104177744,66.4515135625399
"217",144.2297618464,-37.389948573,1544,5.33015048289342,66.4499342586931
"218",144.2298051808,-37.3898511752,1552,5.28690879783583,66.4479761443236
"219",144.229857903,-37.3897299729,1562,5.2780777112061,66.4469987225252
"220",144.2298869044,-37.3896707129,1567,5.708840696779,66.4453072141706
"221",144.2299279757,-37.3895641789,1575,6.02068786624235,66.4435233066547
"222",144.2299848888,-37.389458064,1583,5.71304288264036,66.4416189590271
"223",144.2300373595,-37.3893407173,1592,5.33519576814789,66.4394453607512
"224",144.2300908361,-37.3892040923,1603,5.92849819722152,66.4372496206782
"225",144.2301355116,-37.3890627734,1613,4.80906756610936,66.4361809389968
"226",144.230164513,-37.388996724,1619,5.66738935367175,66.4342918092123
"227",144.230200639,-37.3888744321,1628,6.41678571631709,66.4321528806401
"228",144.2302463204,-37.3887374718,1637,6.3277267181424,66.4300436384008
"229",144.23030206,-37.3886064626,1646,6.00820013196948,66.4295985865391
"230",144.2303182371,-37.3885811493,1648,5.84264508638725,66.4293821922767
"231",144.2303259484,-37.3885687441,1649,5.57255838484993,66.4291758012254
"232",144.2303333245,-37.3885569256,1650,6.29935929930834,66.4273093243959
"233",144.2303895671,-37.388444189,1658,5.60439583282411,66.4254411924517
"234",144.2304520123,-37.3883346375,1667,6.61823349936239,66.4232351146185
"235",144.2304989509,-37.3881933186,1676,6.2357278831621,66.4209255857729
"236",144.2305500805,-37.3880460486,1686,5.99971929960071,66.4191478911657
"237",144.2306008749,-37.3879373353,1694,7.25642558032915,66.4164603261359
"238",144.2306691874,-37.3877692781,1704,6.20222407438573,66.4143929181111
"239",144.2307266872,-37.3876421247,1713,4.81172461826068,66.4126107978821
"240",144.2307765596,-37.387532657,1723,6.24172221432608,66.4109925736043
"241",144.2308156192,-37.3874306493,1730,5.42381111824617,66.4093855184582
"242",144.230857864,-37.387330737,1738,6.27719150756868,66.4070606327146
"243",144.2309118435,-37.3871833831,1748,6.49850148984965,66.4051351507917
"244",144.230974121,-37.3870693054,1756,6.73892871263345,66.4026392512685
"245",144.2310608737,-37.3869248852,1766,6.3003699560346,66.4012391690561
"246",144.2311021965,-37.3868398927,1772,6.5516948892267,66.4009965136898
"247",144.2311131768,-37.386827739,1773,6.4356789240179,66.4007581552111
"248",144.2311223131,-37.3868144955,1774,5.73005387180173,66.4005459309937
"249",144.231128348,-37.3868015036,1775,5.14461239945611,66.4003553897937
"250",144.2311320361,-37.3867891822,1776,5.52889071143462,66.3989219736833
"251",144.2311509792,-37.3866942991,1783,6.58667998734134,66.3967264136875
"252",144.2312124185,-37.3865594342,1792,6.59408085199685,66.3945283867369
"253",144.2312510591,-37.3864161875,1801,6.56808358614106,66.3942851243818
"254",144.2312624585,-37.386404369,1802,7.96687411816894,66.39399005497
"255",144.2312741932,-37.3863882758,1803,6.77165876302656,66.3937392527936
"256",144.2312853411,-37.3863755353,1804,6.04482171371439,66.3935153705079
"257",144.2312924657,-37.3863622081,1805,4.24100151960668,66.3927299998562
"258",144.2313041165,-37.3863104917,1810,4.96141145946046,66.3925462438762
"259",144.2313055415,-37.3862981703,1811,6.53554004063408,66.3898836164522
"260",144.2313921265,-37.3861406744,1822,6.1776637065992,66.3878243952167
"261",144.2314534821,-37.3860159516,1831,5.84049394119367,66.3858775639029
"262",144.2315098923,-37.3858972639,1840,4.94664157244541,66.3842286833788
"263",144.2315483652,-37.3857928254,1849,5.03929829016591,66.3825489172821
"264",144.2315955553,-37.385689728,1858,6.24669986238881,66.3806980432488
"265",144.2316395603,-37.3855728004,1866,5.77295241585925,66.3789875388293
"266",144.2316719983,-37.3854619917,1874,5.76182713477113,66.3772803307893
"267",144.2317263968,-37.385360403,1882,6.7021222063887,66.3752945168022
"268",144.2317836452,-37.3852392007,1890,5.71214865804054,66.373602028311
"269",144.231822202,-37.3851316608,1898,5.18559260893985,66.3716814384558
"270",144.231873583,-37.3850126378,1908,5.3019005855109,66.3703068716374
"271",144.2319107987,-37.3849276453,1915,5.95480774731266,66.3681013872865
"272",144.2319510318,-37.3847843148,1925,6.32702464237381,66.3657580448264
"273",144.2320166621,-37.3846403975,1935,6.73047250460615,66.3637638307509
"274",144.2320772633,-37.384520201,1943,5.64166959756598,66.3618832742184
"275",144.2321178317,-37.3843999207,1952,6.24664050754371,66.3595697036601
"276",144.2321832106,-37.3842580989,1962,6.46452399025695,66.35741486233
"277",144.2322391178,-37.3841238208,1971,5.46157399703364,66.3559988987011
"278",144.2322797701,-37.3840373196,1978,5.31369116135655,66.3544244716903
"279",144.232321512,-37.3839395866,1986,4.84195535923407,66.3529898182506
"280",144.2323663551,-37.3838537559,1994,4.97847982570784,66.3524366538255
"281",144.2323792633,-37.3838187195,1997,5.90968502484056,66.3522177766023
"282",144.23238446,-37.3838048894,1998,6.19472737848032,66.351988342255
"283",144.2323917523,-37.3837912269,1999,6.73337063623326,66.3517389581574
"284",144.2324003018,-37.3837767262,2000,6.21310033281084,66.3498980395402
"285",144.2324257828,-37.3836551048,2008,6.87684875281848,66.3478604547246
"286",144.2324728053,-37.3835258558,2016,5.65208528707849,66.3457670898035
"287",144.2325263657,-37.3833950981,2026,7.3516971709817,66.3430442389994
"288",144.2325874697,-37.3832217604,2036,6.18829640391481,66.3416690620207
"289",144.2326240148,-37.3831364326,2042,6.51094483770429,66.3397398931799
"290",144.2326733004,-37.3830159009,2050,5.3742564744304,66.3379484743551
"291",144.232711941,-37.3829013202,2059,5.84362236226334,66.3357841697765
"292",144.2327789124,-37.3827714846,2069,6.03279304413687,66.333326365203
"293",144.2328559421,-37.3826245498,2080,5.77613455524988,66.3322567106557
"294",144.2328761425,-37.3825552315,2085,5.5951546924099,66.3303916590916
"295",144.2329306249,-37.3824417405,2094,5.36180544103916,66.3288029759979
"296",144.2329682596,-37.3823413253,2102,3.61543757120707,66.3285351658075
"297",144.2329730373,-37.3823238909,2104,4.25935545992863,66.3277463962778
"298",144.2329860292,-37.3822722584,2109,5.17713387744838,66.3260206849854
"299",144.2330189701,-37.3821605276,2118,6.82942431079519,66.3239971518562
"300",144.2330448702,-37.3820264172,2126,4.65493593813475,66.3231351266825
"301",144.2330657411,-37.3819721024,2131,6.36987797495969,66.3214836768372
"302",144.2331132665,-37.3818712682,2138,7.03814628694906,66.3196589722442
"303",144.2331757955,-37.3817651533,2145,5.30077014269438,66.3184810233236
"304",144.2332089879,-37.3816929013,2151,5.87378272479115,66.3165230957487
"305",144.233262632,-37.381572118,2160,5.75070747346067,66.3148191824232
"306",144.2333100736,-37.3814673442,2168,6.41074312610777,66.3141068776315
"307",144.2333361413,-37.3814269435,2171,6.80835085157935,66.3138547164888
"308",144.2333492171,-37.381416047,2172,6.27639037527833,66.313622257586
"309",144.2333586048,-37.3814034741,2173,5.16956389752843,66.3117076042906
"310",144.2334223911,-37.3812910728,2183,5.70010505849753,66.3106520292798
"311",144.2334749456,-37.3812429607,2188,5.4356372411313,66.3086388303016
"312",144.233564632,-37.3811408691,2198,5.47232487728799,66.3070174007083
"313",144.233638728,-37.381060319,2206,4.58299460993795,66.3068476601672
"314",144.2336445116,-37.3810504284,2207,3.40348408744781,66.3064694952686
"315",144.2336644605,-37.3810345028,2210,5.33130227785173,66.3062720396287
"316",144.2336760275,-37.3810278811,2211,5.0586764243314,66.3060846812426
"317",144.2336865887,-37.3810209241,2212,5.77664671925217,66.3039451824577
"318",144.2338061146,-37.3809398711,2222,5.44559781989202,66.3017266055681
"319",144.2339463439,-37.3808873165,2233,6.53135210493081,66.29930758627
"320",144.2340994813,-37.3808306549,2243,6.52311520314709,66.2966500208169
"321",144.2342651077,-37.3807617556,2254,6.21300666524769,66.2941187958792
"322",144.2344219331,-37.380693946,2265,6.5079636910185,66.2914674032643
"323",144.2345919181,-37.3806379549,2276,6.29325835981697,66.2893696504777
"324",144.2347229272,-37.3805842269,2285,6.64213659491087,66.2864175897689
"325",144.2349074967,-37.3805091251,2297,7.17682860533308,66.2834936966334
"326",144.2350873724,-37.3804279044,2308,6.47146168035345,66.281096858974
"327",144.2352317926,-37.3803549819,2318,6.49126475459758,66.2786926868426
"328",144.2353828344,-37.380295638,2328,6.35895424072989,66.2761020017816
"329",144.2355450243,-37.3802302592,2339,6.62907298877739,66.2731557471199
"330",144.2357318569,-37.3801621143,2351,5.82254155290431,66.2714305496227
"331",144.2358380556,-37.3801143374,2359,6.14222130994703,66.2712030599446
"332",144.2358513828,-37.3801067099,2360,5.91909843129607,66.2696684788698
"333",144.2359447572,-37.3800618667,2367,6.62207272696395,66.2684421691056
"334",144.2360266484,-37.3800497968,2372,4.13341507662868,66.2673705429746
"335",144.2360946257,-37.3800250702,2379,6.83010844472264,66.2645879062008
"336",144.2362733278,-37.379967235,2390,6.79013947602212,66.2620730397282
"337",144.2364357691,-37.3799179494,2400,6.2097911824517,66.2602331016001
"338",144.2365495116,-37.3798680771,2408,7.17267885650333,66.2575765538755
"339",144.2367132939,-37.3797950707,2418,6.49520310935588,66.2556520492505
"340",144.2368338257,-37.3797466233,2426,6.10684344248422,66.2536164347696
"341",144.2369596381,-37.3796913866,2435,6.69419803069954,66.2511371021657
"342",144.2371147033,-37.3796284385,2445,6.52151702536451,66.2489632631572
"343",144.2372387554,-37.3795500677,2454,6.10324699468278,66.2469288474923
"344",144.237356605,-37.3794795759,2463,6.1429058691029,66.2446536971704
"345",144.2374959961,-37.3794151191,2473,0.0874010774287529,66.2446310376318
"346",144.2374975048,-37.3794148676,2480,0.466429971068126,66.2444064602384
"347",144.2374842614,-37.3794222437,2493,0.502181979713128,66.2442018675799
"348",144.2374813277,-37.3794357385,2504,0.648471086651572,66.2439616931034
"349",144.237469174,-37.3794464674,2514,0.676562891693879,66.2437111142546
"350",144.2374527454,-37.3794504907,2524,0.307376744609192,66.243585886692
"351",144.2374494765,-37.3794582859,2535,0.890925825466114,66.2433549059225
"352",144.2374650668,-37.3794581182,2542,0.354474681899319,66.2431185894679
"353",144.2374742031,-37.3794450425,2560,0.183257077173592,66.2430167799805
"354",144.2374801543,-37.379448479,2575,0.286328765452081,66.2429001275205
"355",144.2374785617,-37.3794407677,2586,0.153853663028327,66.2428374463986
"356",144.2374762148,-37.3794442881,2597,0.415433342991405,66.2426835821975
"357",144.2374685034,-37.3794512451,2607,0.208868605421944,66.2426062234547
"358",144.2374734487,-37.3794529215,2617,0.436038335788043,66.2424770269108
"359",144.2374684196,-37.3794600461,2625,0.578727116531402,66.2422412491966
"360",144.2374620494,-37.3794746306,2636,0.392333349171021,66.2420959405488
"361",144.2374522425,-37.3794744629,2646,0.0904915077399855,66.2420557221009
"362",144.2374495603,-37.3794740438,2658,0.134142302721244,66.2420010715331
"363",144.2374482192,-37.3794706073,2669,1.81566207805062,66.2411941106096
"364",144.2374905478,-37.3794363253,2681,0.118853419513978,66.2411236789536
"365",144.2374952417,-37.3794355709,2697,1.90832022073705,66.24055825074
"366",144.2374641448,-37.3794576991,2705,7.19083955700403,66.238693959003
"367",144.2375770491,-37.3794021271,2712,6.15161666449679,66.2368712577691
"368",144.2376865167,-37.3793459684,2720,5.10871389166933,66.2351683531385
"369",144.2377932183,-37.3793032207,2729,4.48140138171641,66.2338405305069
"370",144.2378736008,-37.3792635743,2737,5.79548127256902,66.2323379983251
"371",144.2379702441,-37.3792328127,2744,5.86494977212234,66.2321207779632
"372",144.2379838228,-37.3792272806,2745,6.97867444374067,66.2318623085394
"373",144.2380008381,-37.3792234249,2746,6.99375691849472,66.2316032805053
"374",144.2380178533,-37.3792194016,2747,6.87045725025631,66.2313488191257
"375",144.2380341142,-37.3792138696,2748,7.19405715253094,66.2297501397585
"376",144.238134278,-37.3791737203,2754,4.47348835216038,66.2292530854971
"377",144.2381618544,-37.3791546095,2757,6.38517217465011,66.2290165976388
"378",144.2381777801,-37.3791535199,2758,6.57353794770824,66.2287731332704
"379",144.2381942086,-37.3791531008,2759,6.17490723550571,66.2285444330024
"380",144.2382096313,-37.3791537713,2760,6.9777075835282,66.2282859993882
"381",144.2382270657,-37.3791531846,2761,5.60061933127847,66.2264191262777
"382",144.2383462563,-37.3791122809,2770,5.5796687548764,66.2251791998878
"383",144.238427477,-37.3790920805,2776,6.52307191444815,66.2249376046317
