"","X","Y","time","velocity","fuel"
"213",115.272721499205,-8.53858042974025,1224,33.1003481426818,40.6926799906436
"214",115.272737341002,-8.53824980556965,1228,36.1954272389721,40.6873177051267
"215",115.272750332952,-8.53788808453828,1232,36.2485461780706,40.6832900888847
"216",115.272714709863,-8.5376185644418,1235,28.2496154997259,40.6791049606625
"217",115.272671962157,-8.53733932133764,1239,18.2086329933032,40.6750585977751
"218",115.272620413452,-8.53707110043615,1245,27.2841515588534,40.670005977116
"219",115.27255570516,-8.53673624340445,1250,30.9963697277967,40.6654139223416
"220",115.272500552237,-8.53643122594804,1254,31.6283672067553,40.6607282383109
"221",115.272462498397,-8.53611723985523,1258,33.3767786886239,40.6557835303571
"222",115.272394102067,-8.53579055517912,1262,37.2628491113996,40.6516432137891
"223",115.272333165631,-8.53551780804992,1265,38.4137122374846,40.6473750235405
"224",115.272293519229,-8.53523244615644,1268,37.1851388612775,40.6432433414448
"225",115.272243814543,-8.53495802264661,1271,34.0579276063266,40.6381977225402
"226",115.272200647742,-8.53462019003928,1275,29.8349239771286,40.6337777338028
"227",115.272148428485,-8.53432644624263,1279,29.4520779817361,40.6294144629907
"228",115.272105932236,-8.53403500746936,1283,34.2961851799734,40.6243335466678
"229",115.272071482614,-8.53369378019124,1287,37.1356520099547,40.6202073631111
"230",115.272039966658,-8.53341705165803,1290,37.8209061048281,40.6160050402106
"231",115.271996129304,-8.53313680272549,1293,36.8198717567705,40.6119139433487
"232",115.271980790421,-8.53286108002067,1296,31.5011202475329,40.6072471107194
"233",115.271952459589,-8.53254734538496,1300,29.2703211624694,40.6029107668435
"234",115.271921111271,-8.53225632570684,1304,33.396475160825,40.5979631408938
"235",115.271872831509,-8.5319258691743,1308,29.7037725766751,40.5935625819935
"236",115.271835699677,-8.53163116145879,1312,30.9109963461825,40.5889831751274
"237",115.271798484027,-8.53132429998368,1316,32.2054614618328,40.5842119956516
"238",115.271754646674,-8.53100524283946,1320,22.4932315805413,40.5800465823959
"239",115.271718436852,-8.53072641883045,1325,15.7044388203169,40.5759750612203
"240",115.271700080484,-8.5304522048682,1332,0.229691903311456,40.5738652985528
"241",115.2716041,-8.530347,1580,0.521726633283265,40.5714305742642
"242",115.27169438079,-8.53020967449993,1706,0.620663381418985,40.5685341451509
"243",115.271631851792,-8.53039491456002,1832,5.57244422397225,40.5656447296273
"244",115.2715725,-8.5305807,1846,0.828622488586213,40.5616243760716
"245",115.271377125755,-8.53039235807955,1977,3.90060362552645,40.5604686416641
"246",115.2714539,-8.5304062,1985,5.94837120561494,40.5582655412175
"247",115.271389,-8.53054,1995,5.92616962464004,40.5562901513426
"248",115.27144,-8.5304168,2004,0.997500670144585,40.5522262597235
"249",115.271699493751,-8.53032785933465,2114,21.5013824815969,40.5474481747276
"250",115.271660434082,-8.53000771254301,2120,29.6690889564019,40.5430527541415
"251",115.271637970582,-8.52971187327057,2124,34.3396496975832,40.5379653986307
"252",115.27158617042,-8.52937240619212,2128,38.2272166890594,40.5337179301097
"253",115.271566556767,-8.5290863737464,2131,31.1180413003714,40.5291078499171
"254",115.271546104923,-8.52877586614341,2135,63.144701356904,40.5244304646314
"255",115.271512242034,-8.52846196386963,2137,41.3366689082244,40.5198375014194
"256",115.271477540955,-8.52815388701856,2140,30.4716317053293,40.5153231856112
"257",115.271448623389,-8.52785054594278,2144,30.029102507967,40.5108744296841
"258",115.271422471851,-8.52755139581859,2148,18.5825707407571,40.5067449695194
"259",115.271396487951,-8.52727387100458,2154,34.2854892293923,40.5016656377818
"260",115.271340748295,-8.52693557739258,2158,39.6776848492968,40.4972570061318
"261",115.271310573444,-8.52663952857256,2161,38.4419634136885,40.4929856768636
"262",115.271298084408,-8.52635148447007,2164,31.7768163883551,40.4882780003617
"263",115.271314596757,-8.52603414561599,2168,64.0315544441243,40.4835349222547
"264",115.271342592314,-8.52571521420032,2170,43.0467175749355,40.4787519536353
"265",115.271357763559,-8.52539272047579,2173,43.1090184881396,40.4739620626921
"266",115.271364469081,-8.52506947237998,2176,36.9307482325601,40.4698586462219
"267",115.271363882348,-8.52479249238968,2179,22.0807841935952,40.4649518052899
"268",115.271364636719,-8.52446128148586,2185,18.9633422936318,40.4607377292247
"269",115.271374695003,-8.52417700923979,2191,2.70097934534115,40.4563361332545
"270",115.271626571193,-8.52401942946017,2235,23.5974057281807,40.4519662433048
"271",115.271920105442,-8.52399038616568,2240,24.3615325815562,40.4474548483823
"272",115.272224619985,-8.52398870978504,2245,31.992626381576,40.4427152000295
"273",115.27254271321,-8.5239545116201,2249,39.3590964076486,40.4383419670953
"274",115.27283700183,-8.52393141947687,2252,35.767333975516,40.4330431028026
"275",115.273193819448,-8.52390669286251,2256,32.9614311556771,40.4281599278166
"276",115.273522976786,-8.52388934232295,2260,33.4038520568982,40.4232112089934
"277",115.273852888495,-8.52383699733764,2264,30.5761904581711,40.4186814029996
"278",115.274148602039,-8.52375925518572,2268,28.9954434194845,40.4143857817523
"279",115.274432161823,-8.52369869593531,2272,25.1569322795272,40.4097270905894
"280",115.274738688022,-8.52362849749625,2277,22.2262998412945,40.4056111091373
"281",115.275013195351,-8.52358566597104,2282,20.7538820203988,40.400999135355
"282",115.275316368788,-8.52351496461779,2288,25.9001085923995,40.396202818949
"283",115.275630354881,-8.52343604899943,2293,32.5058270093881,40.3913871408735
"284",115.275946184993,-8.52335914503783,2297,33.0292584610892,40.3864939173978
"285",115.276269642636,-8.52329229936004,2301,36.3968037817006,40.381101798319
"286",115.27662511915,-8.52321413811296,2305,41.9857036416876,40.3764367201366
"287",115.276932315901,-8.52314494550228,2308,42.6239441131492,40.3717007263463
"288",115.277245212346,-8.523079440929,2311,30.5765233478834,40.3671708710355
"289",115.277546038851,-8.52302470710129,2315,37.7623301121276,40.3629750565786
"290",115.277825575322,-8.52297919336706,2318,11.022999156521,40.3588924642984
"291",115.278089102358,-8.52289860136807,2328,0.534633620139197,40.3563777061592
"292",115.2779224,-8.5228666,2455,6.81970891985207,40.3535993062289
"293",115.2778984,-8.5230526,2466,1.16060075814601,40.3492148144759
"294",115.277602449059,-8.5230514453724,2568,36.4064509351528,40.3451696532609
"295",115.277334814891,-8.52310555055737,2571,37.4784163719481,40.3410053847751
"296",115.277057709172,-8.52315269876271,2574,42.7761768119754,40.3362524762404
"297",115.276741376147,-8.52320617530495,2577,42.8787207274788,40.3314881739374
"298",115.276426970959,-8.52327377535403,2580,42.5818881717964,40.3267568530294
"299",115.276112230495,-8.52332792244852,2583,43.0877727980169,40.3219693227185
"300",115.275796484202,-8.52339673787355,2586,30.3265550624165,40.3174764997463
"301",115.275503452867,-8.52347485721111,2590,9.60079026990741,40.3132094818486
"302",115.275218300521,-8.52351542562246,2602,13.9986195950706,40.3090617427093
"303",115.274945888668,-8.52358005009592,2610,23.9620242896449,40.3046243308038
"304",115.274655791,-8.52365460712463,2615,30.9182221346573,40.3000438534505
"305",115.274354042485,-8.52372199762613,2619,34.1458316549879,40.2949852117239
"306",115.274021532387,-8.52379965595901,2623,37.035873400596,40.2908701146794
"307",115.273747947067,-8.52384768426418,2626,39.6619254266055,40.2864632340764
"308",115.273451143876,-8.52386750746518,2629,37.1965640559246,40.2823302825146
"309",115.273172445595,-8.52387991268188,2632,8.88131203452352,40.2780540952387
"310",115.272887460887,-8.52392571978271,2645,20.6211543270296,40.2734716164994
"311",115.27257816866,-8.52392178028822,2651,23.4224247556626,40.2691341304335
"312",115.272286729887,-8.52394977584481,2656,19.6347029381436,40.264770863114
"313",115.271992860362,-8.52396934758872,2662,17.3558274131519,40.260271204155
"314",115.271690357476,-8.52399658877403,2669,16.7537271945313,40.2559276452527
"315",115.271397577599,-8.52398108225316,2676,14.6576798766997,40.2515846289929
"316",115.271104546264,-8.52398954797536,2684,13.6879019755869,40.2470219950011
"317",115.270796762779,-8.52397860959172,2693,18.966850010764,40.2428071394431
"318",115.270512532443,-8.52396616246551,2699,9.6191549330129,40.2385319594729
"319",115.27022536844,-8.52393766399473,2711,32.4641901039685,40.2337224498279
"320",115.269900821149,-8.52392982691526,2715,5.48238585919478,40.2294583719374
"321",115.269613992423,-8.52390589658171,2736,8.87382061220952,40.2251857916426
"322",115.269327247515,-8.52387505117804,2749,7.58643929997215,40.2209711031427
"323",115.269042765722,-8.52387739811093,2764,11.0138289653883,40.2168919072295
"324",115.268767420202,-8.52387773338705,2774,4.40390376840095,40.2128142185551
"325",115.268493164331,-8.52385443169624,2799,22.7484474521034,40.208601543101
"326",115.26820926927,-8.52383825462312,2804,29.0215259889955,40.2043020577693
"327",115.267919842154,-8.52381688077003,2808,28.463252768383,40.2000852795814
"328",115.26763536036,-8.52380761876702,2812,27.4316232067309,40.1960213354026
"329",115.267361355945,-8.52382069453597,2816,32.7673370752174,40.1911669150952
"330",115.267035802826,-8.52385791018605,2820,34.7478994107626,40.1860190781454
"331",115.266689965501,-8.52389164734632,2824,36.1741171559437,40.1806599496779
"332",115.266331387684,-8.52393938228488,2828,23.1239604688295,40.1763777347763
"333",115.266052186489,-8.52401419077069,2833,21.7662324458413,40.1715407942327
"334",115.265734260902,-8.5240884963423,2839,27.6214856621044,40.1674487222828
"335",115.265466626734,-8.52415680885315,2843,26.5177203436634,40.1625380333303
"336",115.265144594014,-8.52423534728587,2848,25.3531846198343,40.1578429991414
"337",115.264832116663,-8.52428819518536,2853,26.412876155672,40.1529517257792
"338",115.264504551888,-8.524329517968,2858,33.7559170535273,40.1479508491787
"339",115.264168269932,-8.5243588546291,2862,30.2804299934644,40.1434648595501
"340",115.263865934685,-8.52437570225447,2866,22.7042133342295,40.1392603755993
"341",115.263585224748,-8.52441748604178,2871,8.8067114891025,40.1346939326049
"342",115.263459580019,-8.52413602173328,2885,29.4563228761524,40.1303300329196
"343",115.263436529785,-8.52384236175567,2889,20.5368023718954,40.1257662990592
"344",115.263417251408,-8.52353491354734,2895,19.1786484214673,40.1215043771877
"345",115.26340149343,-8.52324766572565,2901,19.2052855945944,40.1172365359445
"346",115.263286745176,-8.52298342622817,2907,18.9182284184353,40.1130324851848
"347",115.26306219399,-8.52280992083251,2913,16.6359687206298,40.1087194562573
"348",115.262982901186,-8.52252979762852,2920,17.3584934006872,40.1042191061163
"349",115.263022966683,-8.52222867775708,2927,14.1784153626907,40.100018094157
"350",115.263053057715,-8.52194671053439,2935,8.86624350065622,40.0957491621011
"351",115.263070492074,-8.52165908552706,2948,13.769852164194,40.0916692059044
"352",115.263086585328,-8.52138415910304,2956,13.3011787429176,40.0872354796567
"353",115.262911822647,-8.52114120963961,2965,14.5903976902101,40.0829123988596
"354",115.26280160062,-8.52087101899087,2973,11.2626835789813,40.0783238981423
"355",115.262872511521,-8.52056952193379,2984,18.5791534607639,40.0741951973732
"356",115.262921545655,-8.52029518224299,2990,23.4358856671984,40.0698552185459
"357",115.263005616143,-8.52001455612481,2995,5.60176984764671,40.0654982864422
"358",115.263104941696,-8.51973774377257,3016,10.8141546987344,40.0610925197131
"359",115.263221031055,-8.51946394890547,3027,2.61384651569005,40.0570265362442
"360",115.26330107823,-8.51920142769814,3069,5.28505925633095,40.0529159346004
"361",115.263349022716,-8.51892813574523,3090,11.0335645917721,40.0488294291961
"362",115.263405768201,-8.51865819655359,3100,11.4556160906537,40.0445866084218
"363",115.263409372419,-8.51837182883173,3110,5.23928638700752,40.0405116078985
"364",115.263141738251,-8.51830833591521,3131,23.1479176603153,40.03622495648
"365",115.26285264641,-8.51832053158432,3136,24.7145311696298,40.0316481914485
"366",115.262543940917,-8.51830871310085,3141,26.6723622771209,40.0267088651009
"367",115.262211682275,-8.5182810947299,3146,24.5484866384248,40.0221628490568
"368",115.261907000095,-8.5182446334511,3151,23.0733671398448,40.0178900032901
"369",115.261618997902,-8.51822916883975,3156,12.3311391269921,40.0137796235811
"370",115.261341892183,-8.51824299897999,3165,12.4126567116868,40.0091823433176
"371",115.261031677946,-8.518250961788,3175,24.8738665120872,40.0045760717412
"372",115.260725235566,-8.5183035582304,3180,23.6827581518437,40.0001903757872
"373",115.26043144986,-8.51833997759968,3185,16.1542784955158,39.9960022295106
"374",115.260202288628,-8.51817443501204,3192,22.8109547376203,39.9917779786332
